"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1876977957190705368","Wed Jan 08 13:03:12 +0000 2025","0","Ngidam boneka ini dari lama tapi mau beli sayang duit Papah: Ini dikasih junior papah boneka apaan sih ini serem amat Me: YA AMPUN LABUBU MAU! rebutan ama adek tapi ternyata adek gw lebih dewasa dari abangnya . Jadi doi ngalah https://t.co/kjzzjz7RsL","1876977957190705368","https://pbs.twimg.com/media/GgxdgFGaQAAYL72.jpg","","in","Jakarta Selatan, DKI Jakarta","0","0","0","https://x.com/mansearhmeaning/status/1876977957190705368","1565690056861372417","mansearhmeaning"
"1876972993106051310","Wed Jan 08 12:43:28 +0000 2025","1","teetee paham betul cara membangunkan boneka labubu MENYALA KAPAL PREDIKSI AWAL https://t.co/kSKBAgBeFP","1876972993106051310","https://pbs.twimg.com/media/GgxY-3ia0AAgqOU.jpg","","in","","0","0","1","https://x.com/rynssu/status/1876972993106051310","2318391265","rynssu"
"1876967021029527716","Wed Jan 08 12:32:29 +0000 2025","0","@_mouchannnn Aku gak suka labubu juga karena seram Boneka Ambalabu tuh dari jokes tiktok ","1876970230255087799","","_mouchannnn","in","","0","1","0","https://x.com/jianwwbn/status/1876970230255087799","1857944021643177990","jianwwbn"
"1876869098790945139","Wed Jan 08 05:50:38 +0000 2025","0","Cek Tas Ransel Anak Perempuan LABUBU Bags Tas Sekolah Anak SD Free Botol Minum Kipas Angin Gantungan Boneka Jam dengan harga Rp58.500. Dapatkan di Shopee sekarang! https://t.co/zmxDOh8w4N https://t.co/C3K5CWviSF","1876869098790945139","https://pbs.twimg.com/media/Ggv6ft9awAATfc6.jpg","","in","","0","0","0","https://x.com/krisna_jua20721/status/1876869098790945139","1819989808447737856","krisna_jua20721"
"1876677303792779527","Tue Jan 07 21:45:02 +0000 2025","14","@superthsanta Menurut w pribadi Labubu: unboxing di loksyut Santa sangat excited karena suka sama hal2 yang menyerupai boneka. Kalau Hello Kitty: di fansign Oktober Santa dikasih bando telinga Hello Kitty sama salah satu fans","1876746892572324137","","superthsanta","in","","0","1","0","https://x.com/bread_clover/status/1876746892572324137","1487902993","bread_clover"
"1876715296381145183","Tue Jan 07 19:43:51 +0000 2025","0","Lu tanya dah sama Allah kenapa ya boneka labubu itu mahal? Oh mungkin karena boneka labubu kena ppn 12%. Engak bre. tapi Kenapa ya Allah bikin boneka labubu mahal karena PPN 12%? Kenapa Allah bikin boneka labubu ini mahal sampe gak kebeli. Paham gak lu?","1876716398870692145","","Lendypan","in","","0","0","0","https://x.com/Lendypan/status/1876716398870692145","1318529625824186368","Lendypan"
"1876715296381145183","Tue Jan 07 19:39:28 +0000 2025","0","Misal nih ya lu pengen boneka labubu dan Allah itu pengen yang terbaik buat lu tapi yang terbaik buat lu itu kata allah bukan boneka labubu. Nah kenapa tuh? Nah itu elu sama Allah aja yang tau yak. Gw gamungkin bisa lebih tau dr lu dan lu tanya deh sama Allah kenapa?","1876715296381145183","","","in","","0","1","0","https://x.com/Lendypan/status/1876715296381145183","1318529625824186368","Lendypan"
"1876637066882343213","Tue Jan 07 14:58:53 +0000 2025","0","@windrugs Lucu bgt itu boneka labubu nya ","1876644681985171781","","windrugs","in","","0","0","0","https://x.com/The_Myth17/status/1876644681985171781","766862101054758913","The_Myth17"
"1876601402920944013","Tue Jan 07 12:36:28 +0000 2025","0","@bharagala salah. gue setinggi boneka labubu yang di tas tas bocil","1876608842496422259","","bharagala","in","SN(S)D.","0","0","0","https://x.com/mahardikarzeta/status/1876608842496422259","1083364276306231297","mahardikarzeta"
"1876597115289505955","Tue Jan 07 12:28:06 +0000 2025","0","@vue_de_moi kak kamu bukan abah anies presiden di hatique! jangan terlalu kusnujon... !suujon gpp kak!!! mrk aja diingetin isinya suujon mulu. emang ga boleh kita suujon balik? aneh bgt mosok ngaku fans rela beli boneka mahal yang ga lebih terkenal drpd labubu itu tapi blm nonton?","1876606736519581876","","vue_de_moi","in","Special Region","0","0","0","https://x.com/twentyfirstof3/status/1876606736519581876","958944903538462720","twentyfirstof3"
"1876601309530603909","Tue Jan 07 12:06:32 +0000 2025","0","Cek BONEKA LABUBU V1 Sealed Exciting Macaron Pop Mart Vinyl Face Keychain Blind Box Labubu Macaron dengan harga Rp79.000. Dapatkan di Shopee sekarang! https://t.co/1RZN1MxjFh https://t.co/Dsquv7RgRO","1876601309530603909","https://pbs.twimg.com/media/GgsG8eUakAEK9a-.jpg","","in","","0","0","0","https://x.com/kuproypongski/status/1876601309530603909","1567863903102828545","kuproypongski"
"1876587254166196621","Tue Jan 07 11:35:20 +0000 2025","0","@bineulst kak labubu mah boneka santet","1876593456849813822","","bineulst","in","read carrd byf","0","0","0","https://x.com/6_9_012/status/1876593456849813822","1241590322229989377","6_9_012"
"1876582427260580148","Tue Jan 07 10:51:30 +0000 2025","0","Kejadian tadi pagi pas my mom liat anak SD pake tas ungu Mom : kak iihh tasnya lucu warna kesukaan kamu eh ada gambarnya labubu ya itu Gw : ihhh apaan labubu orang itu IMINA SKYNANI EHHH Mom : haaa boneka apa itu kak baru lagi???? Gw : astaga maksud aku KUROMI ma ","1876582427260580148","","","in","𝕱𝖆𝖓 𝖆𝖈𝖈𝖔𝖚𝖓𝖙","1","0","0","https://x.com/rukkmybabycaa/status/1876582427260580148","302957547","rukkmybabycaa"
"1876543551695458351","Tue Jan 07 08:17:01 +0000 2025","0","Cek Ready Dress Boneka Labubu Pop Mart Baju Boneka Labubu 17cm Dress Baju Boneka Labubu Macaron The Monsters Import dengan harga Rp154.900. Dapatkan di Shopee sekarang! https://t.co/1NSv0jcJhy https://t.co/G08MCs7zUe","1876543551695458351","https://pbs.twimg.com/media/GgrSaXzb0AAP2th.jpg","","in","Jakarta, Indonesia","0","0","0","https://x.com/novi_liu/status/1876543551695458351","58149069","novi_liu"
"1876543336867397882","Tue Jan 07 08:16:10 +0000 2025","0","aku pengen beli boneka bogel sylus tp maunya yg bisa jd gantungan kyk labubu","1876543336867397882","","","in","±20 rcbyf","0","0","0","https://x.com/sythlus/status/1876543336867397882","1451236426771693569","sythlus"
"1876236681906655731","Mon Jan 06 18:21:57 +0000 2025","0","@maharatri_eki @hannnyeong_ Bikin dari boneka aja mba yang seukuran labubu tapi bukan labubu terus dijait","1876333398417162736","","maharatri_eki","in","","0","0","0","https://x.com/SufiRizkyanti/status/1876333398417162736","1483744606420635648","SufiRizkyanti"
"1876309496852881469","Mon Jan 06 16:46:58 +0000 2025","0","Labubu Ganci: https://t.co/il3NZSB17s Boneka: https://t.co/d28vSY8m2Z #zonauang #zonajajan #zonaba https://t.co/Jb7JlwBFZd","1876309496852881469","https://pbs.twimg.com/media/Ggn9iz0awAAQaqn.jpg","","in","","0","0","1","https://x.com/Richic16/status/1876309496852881469","1347490394066468865","Richic16"
"1876281800999514358","Mon Jan 06 14:56:55 +0000 2025","1","[50.0% off] Halo teman-teman! Lihat nih BONEKA LABUBU BERANAK dengan lampu LED yang super lucu! https://t.co/1ZPbYYuXf1","1876281800999514358","","","in","","0","0","0","https://x.com/atikanq27/status/1876281800999514358","1759827619070255104","atikanq27"
"1876112091368829098","Mon Jan 06 12:12:19 +0000 2025","0","@jejeayy1 jadi boneka labubu aja","1876240377897992367","","jejeayy1","in","Cimahi, Jawa Barat","0","0","0","https://x.com/rynzifary/status/1876240377897992367","1323854772374392832","rynzifary"
"1876234928251339062","Mon Jan 06 12:06:31 +0000 2025","0","@jensyulichaeng @mametchxi Kyknya dia kehabisan boneka labubu mulu saat beli makanya jadi entitas jahat ambalabu","1876238915960783210","","jensyulichaeng","in","","0","0","0","https://x.com/CastleVens0410_/status/1876238915960783210","1292138802358579200","CastleVens0410_"
"1876155277072093314","Mon Jan 06 06:34:09 +0000 2025","0","Cek Kaos Anak Monster Boneka LABUBU Baju Atasan Anak Setelan Perempuan Unisex Ukuran 1-14 Tahun dengan harga Rp34.510. Dapatkan di Shopee sekarang! https://t.co/AAaRLvpVjX https://t.co/79Z2jpM1O3","1876155277072093314","https://pbs.twimg.com/media/GglxSCgbIAADIDL.jpg","","in","Majalengka, Jawa Barat","0","0","0","https://x.com/prasetyolanda/status/1876155277072093314","973077666","prasetyolanda"
"1876155249142235501","Mon Jan 06 06:34:03 +0000 2025","0","Cek Kaos Anak Monster Boneka LABUBU Baju Atasan Anak Setelan Perempuan Unisex Ukuran 1-14 Tahun dengan harga Rp27.370. Dapatkan di Shopee sekarang! https://t.co/K2PVMwAJRb https://t.co/ghmAww8GpG","1876155249142235501","https://pbs.twimg.com/media/GglxQb3a0AALz2P.jpg","","in","Majalengka, Jawa Barat","0","0","0","https://x.com/prasetyolanda/status/1876155249142235501","973077666","prasetyolanda"
"1876148680006504600","Mon Jan 06 06:07:57 +0000 2025","1","anakku dgn outfit gonjrengnyaa lopp bgttt. untuk baju gmbar kartun aku ttp bakal pilih2 sih nurutinnya. dan untungnya dia cm suka Princess kaos gmbr princess msh okelah tp klo smp minta gmbr labubu keknya mding beli boneka aja https://t.co/cCzhraY90O","1876148680006504600","https://pbs.twimg.com/media/GglrQynakAAYLxV.jpg","","in","Jogjakarta","0","0","0","https://x.com/dindaskrpth/status/1876148680006504600","393732725","dindaskrpth"
"1876121918597988739","Mon Jan 06 05:32:33 +0000 2025","0","@azazeraarr Ada boneka labubu atau nailong gak?","1876139774580531305","","azazeraarr","in","Jawa Timur, Indonesia","0","1","0","https://x.com/sonyamadaa/status/1876139774580531305","1869669460958924801","sonyamadaa"
"1870408300636057719","Mon Jan 06 05:12:54 +0000 2025","0","@Japesim hmm baru denger boneka jepang kah? tapi untung ga kayak labubu :3 hmm aku blm nonton film itu tapi sekedar tau aja ada filmnya. otw nonton dulu deh buat mencari kingkong ‍️","1876134827600281887","","Japesim","in","xiv, jongseong  ♡ ׄ₊ ","0","0","0","https://x.com/njzdanii/status/1876134827600281887","1619752770059526145","njzdanii"
"1875942115680948276","Sun Jan 05 16:27:08 +0000 2025","0","Main capit capit boneka abis 200k gak dpt apa apa abang abang sebelah gw baru dua koin udh dapet labubu 2 koin sepuluh rebuuuuuuu anjayyy. Emg harusnya punya keberuntungan segudang","1875942115680948276","","","in","","0","1","0","https://x.com/2409jpg/status/1875942115680948276","1229758986573860867","2409jpg"
"1875938722816106585","Sun Jan 05 16:17:03 +0000 2025","0","@pervicacioup Eh konyol tau gak sih gw kira skynani tuh boneka kek labubu","1875939579674665168","","pervicacioup","in","any pronouns (homophobic dnf)","0","2","0","https://x.com/luxzerin/status/1875939579674665168","1774782617579335680","luxzerin"
"1875930128146182553","Sun Jan 05 15:55:44 +0000 2025","1","@daengskiz ntar bentuknya bisa kek yg kecil itu kalo ngga kek boneka labubu LUCUU PWOL KALO IYA","1875934212794237050","","daengskiz","in","03🤍","0","1","0","https://x.com/zyinoyy_/status/1875934212794237050","1464902030812532736","zyinoyy_"
"1875898826973966718","Sun Jan 05 13:35:07 +0000 2025","0","yakinkan aku kl labubu itu boneka aneh ak fomo bgt pls","1875898826973966718","","","in","","0","2","0","https://x.com/itzmecaaa/status/1875898826973966718","1121784463841566722","itzmecaaa"
