"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1835708086172221648","Tue Sep 17 12:00:29 +0000 2024","0","@jefnod @AlvChrist ini BONEKA SANTET YAA BUKAN LABUBU PLISSS","1836012344322994451","","jefnod","in","dnf without any consent","0","0","0","https://x.com/prizonner/status/1836012344322994451","1454487214310629380","prizonner"
"1836009764649869555","Tue Sep 17 11:50:13 +0000 2024","1","Persetan labubu boneka monyet kipling lebih oke","1836009764649869555","","","in","Setia Budi, Indonesia","0","1","0","https://x.com/dvnysphr/status/1836009764649869555","243647763","dvnysphr"
"1836007912852038004","Tue Sep 17 11:42:52 +0000 2024","0","Tdi sore banget lagi pada ngomongin labubu trus gua mau nyeletuk ngapain dah org² beli boneka mahal kyk gitu abis itu mengurungkan niat karna langsung sadar gua abis dp denimalz","1836007912852038004","","","in","Desa semanggi🍀","0","0","0","https://x.com/piriibiri/status/1836007912852038004","1209912483147763712","piriibiri"
"1836007906644521457","Tue Sep 17 11:42:50 +0000 2024","0","Adalah gue jugaaa. Bilang knp pada fomo labubu meanwhile gua beli boneka beruang (bang) 300k wkakakak","1836007906644521457","","","in","Saint Andrews, Scotland","0","0","0","https://x.com/24krubbie/status/1836007906644521457","1632146906","24krubbie"
"1836007609821982961","Tue Sep 17 11:41:40 +0000 2024","0","Boneka labubu tuh apa sih bagusnya?","1836007609821982961","","","in","Atmosphere 🚀","0","1","0","https://x.com/hawkcdewi/status/1836007609821982961","90099456","hawkcdewi"
"1836006812249702589","Tue Sep 17 11:38:30 +0000 2024","3","Rangorang lg heboh labubu gue malah lagi kepingin beli boneka Cinnamoroll.. Sebenernya suka Kuromi tp knapa warnanya ungu sih.. Cinnamoroll udh kek anthem hidup gue biru warnanya.. ","1836006812249702589","","","in","","0","1","0","https://x.com/martharosana/status/1836006812249702589","40767496","martharosana"
"1836006496024629715","Tue Sep 17 11:37:14 +0000 2024","0","IH BONEKA CHURIN JUGA DIBILANG LABUBU FAKKK","1836006496024629715","","","in","⋆she/her","0","0","0","https://x.com/aarugenti/status/1836006496024629715","1369240466844127240","aarugenti"
"1835997326680477956","Tue Sep 17 11:36:01 +0000 2024","1","@drakd88 Lebih gampang buat gw beliin loe labubu dari pada boneka palbatu.. ","1836006191035781210","","drakd88","in","","0","1","0","https://x.com/Koya1829/status/1836006191035781210","1391796422542979073","Koya1829"
"1835996662801825970","Tue Sep 17 11:28:29 +0000 2024","0","@maspabiii emang khodamnya ultramen kyknya mas... gua khodamnya boneka labubu","1836004294656679983","","maspabiii","in","Jakarta Selatan, DKI Jakarta","0","0","0","https://x.com/mmtdya/status/1836004294656679983","1109300161476325384","mmtdya"
"1835740203702706621","Tue Sep 17 11:20:45 +0000 2024","0","@udahbacabelum Liat boneka labubu inget lisa Bp ","1836002348398678102","","udahbacabelum","in","","0","0","0","https://x.com/errbee_ntaa/status/1836002348398678102","1822960170558967808","errbee_ntaa"
"1835997760790868006","Tue Sep 17 11:02:32 +0000 2024","0","*gw tadi malem update ig story pil ih boneka labubu labubu itu mahal banget masa gituan aja 200rban. Klo boneka yg lu beli kemarin berapa? jangan bilang 150an?! hehe iya segituan. badut bgt.","1835997760790868006","","","in","","0","0","0","https://x.com/qyu12021/status/1835997760790868006","1422083360587804673","qyu12021"
"1835996811888341469","Tue Sep 17 10:58:45 +0000 2024","0","HAHAHAHA kejadiaaan pagi iniiiiii. Ngobrol sama mas2 kantor perkara labubu... heran aku mas knapa bela2in banget beki labubu bla bla bla blaa.... Trus tiba2 hening dan tersadar... Tp mas aku yo onok tuku boneka ngono iku 300k 3 pisan Auto aku disawat bantal ","1835996811888341469","","","in","indonesia ","1","0","0","https://x.com/inginggrid/status/1835996811888341469","227653312","inginggrid"
"1835996120687968667","Tue Sep 17 10:56:00 +0000 2024","5","apa sih keistimewaan boneka labubu itu?","1835996120687968667","","","in","bintaro","0","2","0","https://x.com/diytypeshit_/status/1835996120687968667","3118025055","diytypeshit_"
"1835991966967894384","Tue Sep 17 10:51:53 +0000 2024","0","@asmaranalav ini loh boneka ini namanya labubu https://t.co/S9LvHT4cAr","1835995084330000699","","asmaranalav","in","","0","1","0","https://x.com/tiptaptuu/status/1835995084330000699","1773213467153223680","tiptaptuu"
"1835994664559907012","Tue Sep 17 10:50:13 +0000 2024","184","Mengenal Boneka Labubu yang Viral karena Lisa Blackpink dari Mana Asalnya? https://t.co/KDaMDnbbd1","1835994664559907012","","","in","Jakarta","1","2","68","https://x.com/liputan6dotcom/status/1835994664559907012","47596019","liputan6dotcom"
"1835993927926919447","Tue Sep 17 10:47:18 +0000 2024","0","real anjir buat boneka labubu yang mukanya mirip bagong ","1835993927926919447","","","in","","0","0","0","https://x.com/whopsiewho/status/1835993927926919447","865376363045191680","whopsiewho"
"1835993548904128667","Tue Sep 17 10:45:47 +0000 2024","0","capek main rp waktunya jadi boneka labubu aje","1835993548904128667","","","in","","0","0","0","https://x.com/younjungiew/status/1835993548904128667","1359430840862732288","younjungiew"
"1835992930735231137","Tue Sep 17 10:43:20 +0000 2024","0","LAH IYA JUGA GUA PERTANYAIN ORG NGAPAIN BELI LABUBU HARGA 1jt SEDANGKAN GUA BELI BONEKA 10cm AKA MINISURE HAMPIR 600k tttapi kan itu aku bukan fomo","1835992930735231137","","","in","Choi Hyunsuk","0","3","0","https://x.com/castourus/status/1835992930735231137","1225928498633535490","castourus"
"1835991609248461174","Tue Sep 17 10:38:05 +0000 2024","0","labubu iki opo seh ero boneka tp koisok viral","1835991609248461174","","","in","sby sda","0","0","0","https://x.com/dumpactivities/status/1835991609248461174","1600071521396875264","dumpactivities"
"1835990381181411756","Tue Sep 17 10:33:12 +0000 2024","0","Serius nanya labubu itu boneka apa? Dan buat apa??","1835990381181411756","","","in","di mars","0","0","0","https://x.com/Sundaabalabal/status/1835990381181411756","1753908391595122688","Sundaabalabal"
"1835987856860323843","Tue Sep 17 10:23:10 +0000 2024","1","Gantungan boneka Labubu viral setelah dikenakan Lisa BLACKPINK. Selebgram Fujianti Utami Putri alias Fuji pun tak mau ketinggalan demam Labubu. https://t.co/5oBZYkzsRd","1835987856860323843","","","in","ÜT: -6.2746861,106.8304126","0","0","1","https://x.com/wolipop/status/1835987856860323843","95579729","wolipop"
"1835986466364928124","Tue Sep 17 10:17:39 +0000 2024","5","yang viral akhir-akhir ini Labubu. Kira-kira apa yaa yang bikin Labubu bisa se-viral itu? Besok Kakmin mau bahas tentang boneka lucu ini gimana nih menurut kamu tentang boneka yang viral ini? Tulis di reply yaaa #Indibiz #Labubu #ios18 https://t.co/BBViUjsiIk","1835986466364928124","https://pbs.twimg.com/media/GXq7qiTbkAAg8cY.jpg","","in","DKI Jakarta","0","1","2","https://x.com/indibiz_jkt/status/1835986466364928124","1670988137189998593","indibiz_jkt"
"1835986075053158549","Tue Sep 17 10:16:05 +0000 2024","1","labubu boneka apaan si","1835986075053158549","","","in","00's","0","3","0","https://x.com/edeesna/status/1835986075053158549","1752266551200468993","edeesna"
"1835500501594775580","Tue Sep 17 10:13:43 +0000 2024","0","@shandya gw bingung.. ngapain sih ribut-ribut gara-gara boneka gak jelas kayak gitu apalagi ada yang bilang mo di bawa ke ranah hukum.. omg.. kalian kesambet apa sih.. #Labubu","1835985477066793075","","shandya","in","","0","0","0","https://x.com/BenMulyadi69/status/1835985477066793075","1588176303676882944","BenMulyadi69"
"1835985042398740909","Tue Sep 17 10:11:59 +0000 2024","0","Boneka labubu jelek anying kok orang2 pada beli sih i mean sonny angel jg jelek sih","1835985042398740909","","","in","Kota Surabaya, Jawa Timur","0","0","0","https://x.com/chrysanthesis/status/1835985042398740909","1216278072648847360","chrysanthesis"
